"Days","Number of all animals","Number of all plants","Number of free fields","Number of occupied fields","Average energy level","Life expectancy","The most popular genome"
"153","326","175","2130","551","444.85917848252166","50.67079870302971","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 1, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 7, 0, 7, 0, 6, 0, 3, 7, 2, 3, 7, 6, 4, 2, 2, 7, 7, 0, 1, 6, 0, 0, 6, 0, 4, 5, 7, 1, 5, 3, 2, 7, 5, 5]"
"153","326","175","2130","551","444.85917848252166","50.67079870302971","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 1, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 7, 0, 7, 0, 6, 0, 3, 7, 2, 3, 7, 6, 4, 2, 2, 7, 7, 0, 1, 6, 0, 0, 6, 0, 4, 5, 7, 1, 5, 3, 2, 7, 5, 5]"
"153","326","175","2130","551","444.85917848252166","50.67079870302971","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 1, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 7, 0, 7, 0, 6, 0, 3, 7, 2, 3, 7, 6, 4, 2, 2, 7, 7, 0, 1, 6, 0, 0, 6, 0, 4, 5, 7, 1, 5, 3, 2, 7, 5, 5]"
"154","331","185","2119","562","443.21508773068683","52.264602891337866","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"154","330","177","2119","562","443.21508773068683","52.264602891337866","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"154","330","177","2119","562","443.21508773068683","52.264602891337866","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"154","330","177","2119","562","443.21508773068683","52.264602891337866","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"154","335","187","2119","562","443.21508773068683","52.264602891337866","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"154","335","187","2119","562","443.21508773068683","52.264602891337866","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"154","335","187","2119","562","443.21508773068683","52.264602891337866","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"155","333","169","2128","553","438.4388871489255","52.9568628491777","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"155","333","169","2128","553","438.4388871489255","52.9568628491777","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"155","333","169","2128","553","438.4388871489255","52.9568628491777","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"155","340","179","2128","553","438.4388871489255","52.9568628491777","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"156","340","179","2138","543","432.4135612215216","53.22843142458885","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"156","340","179","2138","543","432.4135612215216","53.22843142458885","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"156","336","161","2138","543","432.4135612215216","53.22843142458885","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"156","336","161","2138","543","432.4135612215216","53.22843142458885","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"156","336","161","2138","543","432.4135612215216","53.22843142458885","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"157","338","171","2134","547","430.714177060465","53.72254904562776","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"157","335","158","2134","547","430.714177060465","53.72254904562776","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"157","335","158","2134","547","430.714177060465","53.72254904562776","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"157","337","168","2134","547","430.714177060465","53.72254904562776","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"157","337","168","2134","547","430.714177060465","53.72254904562776","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"157","337","168","2134","547","430.714177060465","53.72254904562776","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"158","334","160","2128","553","429.53216271420877","53.79623387240737","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"158","334","160","2128","553","429.53216271420877","53.79623387240737","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"158","334","160","2128","553","429.53216271420877","53.79623387240737","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"158","334","160","2128","553","429.53216271420877","53.79623387240737","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"159","341","170","2136","545","429.3203335565179","53.54891058699734","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"159","341","170","2136","545","429.3203335565179","53.54891058699734","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"159","338","153","2136","545","429.3203335565179","53.54891058699734","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"159","338","153","2136","545","429.3203335565179","53.54891058699734","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"159","344","163","2136","545","429.3203335565179","53.54891058699734","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"159","344","163","2136","545","429.3203335565179","53.54891058699734","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"160","340","157","2140","541","427.76336445267754","53.619416533808746","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"160","340","157","2140","541","427.76336445267754","53.619416533808746","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"160","340","157","2140","541","427.76336445267754","53.619416533808746","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"160","344","167","2140","541","427.76336445267754","53.619416533808746","[7, 7, 7, 1, 5, 4, 2, 3, 3, 6, 3, 4, 5, 5, 6, 5, 2, 1, 4, 3, 5, 5, 6, 5, 2, 1, 7, 3, 0, 7, 2, 7, 7, 5, 6, 5, 4, 3, 0, 7, 6, 2, 1, 1, 6, 6, 6, 7, 1, 5, 6, 7, 1, 7, 5, 3, 3, 3, 2, 0, 2, 2, 5, 2, 3, 5, 1, 6, 4, 0, 1, 2, 7, 5, 1, 3, 7, 3, 0, 0]"
"161","344","167","2133","548","424.6956357147109","53.86233984585174","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"161","344","167","2133","548","424.6956357147109","53.86233984585174","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"161","341","155","2133","548","424.6956357147109","53.86233984585174","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"161","341","155","2133","548","424.6956357147109","53.86233984585174","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"161","341","155","2133","548","424.6956357147109","53.86233984585174","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"162","345","165","2146","535","424.63767292981925","53.93852286410234","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"162","341","152","2146","535","424.63767292981925","53.93852286410234","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"162","341","152","2146","535","424.63767292981925","53.93852286410234","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"162","341","152","2146","535","424.63767292981925","53.93852286410234","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"162","348","162","2146","535","424.63767292981925","53.93852286410234","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"162","348","162","2146","535","424.63767292981925","53.93852286410234","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
"163","344","151","2145","536","424.2901008327257","54.276404289194026","[7, 7, 7, 1, 6, 7, 3, 6, 3, 3, 7, 1, 4, 3, 2, 5, 1, 5, 5, 6, 5, 1, 0, 0, 6, 0, 7, 7, 1, 2, 0, 4, 7, 5, 6, 7, 6, 4, 0, 7, 0, 1, 7, 6, 4, 7, 1, 1, 2, 1, 6, 2, 5, 6, 5, 3, 2, 2, 2, 3, 7, 0, 2, 0, 3, 6, 1, 5, 2, 4, 3, 6, 3, 7, 7, 3, 6, 5, 2, 4]"
